Cálculo1,num_expediente,fecha,hora,localizacion,numero,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,cod_lesividad,lesividad,positiva_alcohol
1,2023S023715,24/06/2023, 8:05:00,CALL. BLASCO DE GARAY / CALL. MELENDEZ VALDES,31,7,CHAMBERÍ,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 18 a 20 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S025487,16/07/2023, 8:00:00,CALL. LA ACEBEDA / CALL. LA ACEBEDA,6,17,VILLAVERDE,Colisión lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S018226,03/05/2023, 7:55:00,"CALL. ALCALA, 233",233,4,SALAMANCA,Alcance,Despejado,Bicicleta,Conductor,De 35 a 39 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S000057,02/01/2023, 7:50:00,CALL. GOYA / CALL. LOMBIA,86,4,SALAMANCA,Colisión fronto-lateral,Nublado,Bicicleta,Conductor,De 55 a 59 años,Hombre,0,Desconocida,Negativo
1,2023S022156,06/06/2023, 7:45:00,CALL. MARTINEZ VILLERGAS / CALL. CONDESA DE VENADITO,46,15,CIUDAD LINEAL,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S009230,14/03/2023, 7:45:00,CALL. PRADO / CALL. LEON,1,1,CENTRO,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 55 a 59 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S004669,12/02/2023, 7:30:00,CALL. ALCALA / CALL. GOYA,151,4,SALAMANCA,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S018426,05/05/2023, 7:30:00,CALL. PADRE LLANOS / CALL. PADRE LLANOS,2,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Mujer,1,Atención en urgencias sin posterior ingreso,Negativo
1,2023S024339,02/07/2023, 7:30:00,"CALL. SIERRA TOLEDANA, 39",39,13,PUENTE DE VALLECAS,Caída,Despejado,Bicicleta,Pasajero,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S025312,13/07/2023, 7:30:00,"PASEO. ALAMEDA DE OSUNA, 2",2,21,BARAJAS,Atropello a persona,Despejado,Bicicleta,Peatón,De 15 a 17 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S025312,13/07/2023, 7:30:00,"PASEO. ALAMEDA DE OSUNA, 2",2,21,BARAJAS,Atropello a persona,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S029873,20/09/2023, 7:25:00,AVDA. ENTREVIAS / AVDA. BUENOS AIRES,140,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S003695,07/02/2023, 7:25:00,CALL. TAMPICO / LOPEZ DE ARANDA,40,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 50 a 54 años,Hombre,1,Atención en urgencias sin posterior ingreso,Negativo
1,2023S000766,12/01/2023, 7:05:00,AVDA. HELLIN / CALL. HINOJAL,7,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Sin información,Bicicleta,Conductor,De 35 a 39 años,Hombre,0,Desconocida,Negativo
1,2023S026645,02/08/2023, 7:00:00,JUNTO A URGENCIAS MATERNIDAD HOSPITAL LA PAZ,13,8,FUENCARRAL-EL PARDO,Atropello a persona,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,Desconocido,Otro,0,Desconocida,Negativo
1,2023S026645,02/08/2023, 7:00:00,JUNTO A URGENCIAS MATERNIDAD HOSPITAL LA PAZ,13,8,FUENCARRAL-EL PARDO,Atropello a persona,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,Desconocido,Otro,0,Desconocida,Negativo
1,2023S027198,11/08/2023, 6:50:00,"AVDA. DEMOCRACIA, 13  CARRIL BICI",13,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S009138,13/03/2023, 6:45:00,AVDA. MEDITERRANEO / CALL. JUAN DE URBIETA,19,3,RETIRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,Desconocido,Otro,0,Desconocida,Negativo
1,2023S016867,22/04/2023, 6:30:00,"CALL. SERRANO, 25",25,4,SALAMANCA,Caída,Lluvia débil,Bicicleta,Conductor,De 21 a 24 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,Negativo
1,2023S030636,27/09/2023, 6:30:00,"CALL. RECOLETOS, 20",20,4,SALAMANCA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,Negativo
1,2023S021580,02/06/2023, 6:30:00,CALL. ARENAL / CALL. DONADOS,26,1,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S012806,01/04/2023, 6:25:00,"CALL. FUENTE DE LIMA, 22",22,10,LATINA,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,2,Ingreso inferior o igual a 24 horas,Negativo
1,2023S026053,23/07/2023, 6:20:00,"GTA. PIRAMIDES, 7",7,2,ARGANZUELA,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Mujer,5,Asistencia sanitaria ambulatoria con posterioridad,Negativo
1,2023S012407,31/03/2023, 6:00:00,"PASEO. PINTOR ROSALES, 82",82,9,MONCLOA-ARAVACA,Choque contra obstáculo fijo,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 18 a 20 años,Hombre,1,Atención en urgencias sin posterior ingreso,Negativo
1,2023S025827,21/07/2023, 5:47:00,AVDA. MEDITERRANEO / A3,3,3,RETIRO,Colisión lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,1,Atención en urgencias sin posterior ingreso,Positivo
1,2023S025301,13/07/2023, 5:45:00,"CALL. ATOCHA, 82",82,1,CENTRO,Alcance,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,2,Ingreso inferior o igual a 24 horas,Negativo
1,2023S027972,26/08/2023, 5:45:00,"CALL. HUERTAS, 12",12,1,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Mujer,1,Atención en urgencias sin posterior ingreso,Negativo
1,2023S029565,16/09/2023, 5:15:00,"CALL. AGUILON, 17",17,2,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,0,Desconocida,Negativo
1,2023S024830,08/07/2023, 4:45:00,"CALL. MARQUES DE VIANA, 12",12,6,TETUÁN,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 18 a 20 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,Positivo
1,2023S021036,27/05/2023, 4:20:00,AVDA. REYES CATOLICOS / AVDA. MEMORIA,1,9,MONCLOA-ARAVACA,Caída,Nublado,Bicicleta,Conductor,De 18 a 20 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,Negativo
1,2023S018768,07/05/2023, 3:21:00,CALL. TOLEDO / GTA. PIRAMIDES,180,2,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,Positivo
1,2023S026342,28/07/2023, 3:10:00,"CALL. GRAN VIA, 1",1,1,CENTRO,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Hombre,2,Ingreso inferior o igual a 24 horas,Negativo
1,2023S024324,02/07/2023, 2:45:00,CALL. TOLEDO / PASEO. JUAN ANTONIO VALLEJO-NAJERA BOTAS,142,2,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S024324,02/07/2023, 2:45:00,CALL. TOLEDO / PASEO. JUAN ANTONIO VALLEJO-NAJERA BOTAS,142,2,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S027598,19/08/2023, 2:40:00,PLAZA. PUERTA DEL ANGEL / AVDA. PORTUGAL,2,10,LATINA,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,1,Atención en urgencias sin posterior ingreso,Negativo
1,2023S019676,12/05/2023, 2:30:00,CALL. SAN BERNARDO / CALL. SILVA,1,1,CENTRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,0,Desconocida,Negativo
1,2023S005111,15/02/2023, 2:25:00,"CALL. TOLOSA, 18",18,12,USERA,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Mujer,14,Sin asistencia sanitaria,Negativo
1,2023S022140,06/06/2023, 2:10:00,AVD DOCTOR GARCIA TAPIA Nº 210,210,14,MORATALAZ,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,Positivo
1,2023S023473,21/06/2023, 2:00:00,PARQUE TIERNO GALVAN,0,2,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S024319,02/07/2023, 2:00:00,PLAZA. MARIANO DE CAVIA / AVDA. MEDITERRANEO,1,3,RETIRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,0,Desconocida,Negativo
1,2023S027383,14/08/2023, 1:55:00,"PASEO. CASTELLANA, 86",86,5,CHAMARTÍN,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,Negativo
1,2023S024049,29/06/2023, 1:50:00,PLAZA. SANTO DOMINGO / CALL. VENERAS,1,1,CENTRO,Colisión frontal,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 18 a 20 años,Mujer,0,Desconocida,Negativo
1,2023S025204,13/07/2023, 1:45:00,CALL. ALFONSO XII / PASEO. INFANTA ISABEL,1,3,RETIRO,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S009601,16/03/2023, 1:40:00,CALL. INFANTA MERCEDES / CALL. GENERAL MARGALLO,69,6,TETUÁN,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S021568,02/06/2023, 1:38:00,"CALL. SEGOVIA, 33",33,1,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S023232,18/06/2023, 1:33:00,"AVDA. ALBUFERA, 220",220,13,PUENTE DE VALLECAS,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Mujer,0,Desconocida,Negativo
1,2023S023925,27/06/2023, 1:30:00,"CALL. TOLEDO, 166",166,2,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,2,Ingreso inferior o igual a 24 horas,Negativo
1,2023S030036,22/09/2023, 1:25:00,"AVDA. AVIACION, 113",113,10,LATINA,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,2,Ingreso inferior o igual a 24 horas,Negativo
1,2023S026580,01/08/2023, 1:20:00,"CALL. ALCALA, 29",29,1,CENTRO,Alcance,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,0,Desconocida,Negativo
1,2023S025548,14/07/2023, 1:20:00,"CALL. ALCALA, 244",244,15,CIUDAD LINEAL,Alcance,Despejado,Bicicleta,Conductor,De 18 a 20 años,Mujer,2,Ingreso inferior o igual a 24 horas,Negativo
1,2023S020913,26/05/2023, 1:15:00,"CALL. ALCALA, 51",51,1,CENTRO,Alcance,Sin información,Bicicleta,Conductor,De 25 a 29 años,Hombre,0,Desconocida,Negativo
1,2023S019014,09/05/2023, 1:15:00,CALL. PRECIADOS / CALL. MAESTRO VICTORIA,13,1,CENTRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,2,Ingreso inferior o igual a 24 horas,Negativo
1,2023S026855,05/08/2023, 1:10:00,"PASEO INFANTA ISABEL,2",2,3,RETIRO,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,Negativo
1,2023S002182,26/01/2023, 1:10:00,"PASEO. CASTELLANA, 41",41,7,CHAMBERÍ,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,Positivo
1,2023S021147,28/05/2023, 1:05:00,"PASEO. CASTELLANA, 170",170,5,CHAMARTÍN,Colisión fronto-lateral,Lluvia débil,Bicicleta,Conductor,De 18 a 20 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S011551,25/03/2023, 1:05:00,AVDA. MARQUES DE CORBERA / CALL. SANTA FELICIDAD,58,15,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,0,Desconocida,Negativo
1,2023S025595,18/07/2023, 1:00:00,CALL. DOCTOR ESQUERDO / CALL. ANGEL GANIVET,118,3,RETIRO,Colisión lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S007134,02/03/2023, 1:00:00,"CALL. LEONCIO BAUTISTA, 1",1,11,CARABANCHEL,Alcance,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,1,Atención en urgencias sin posterior ingreso,Negativo
1,2023S005629,18/02/2023, 0:55:00,"CALL. PEZ, 40",40,1,CENTRO,Alcance,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,14,Sin asistencia sanitaria,Negativo
1,2023S006277,25/02/2023, 0:50:00,CALL. MARQUES DE VIANA / CALL. CACTUS,12,6,TETUÁN,Colisión lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S011810,27/03/2023, 0:50:00,"CALL. RIBERA DE CURTIDORES, 31",31,1,CENTRO,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,2,Ingreso inferior o igual a 24 horas,Negativo
1,2023S026516,31/07/2023, 0:45:00,AVDA. ALBUFERA / CALL. LOPEZ GRASS,91,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,Negativo
1,2023S026058,23/07/2023, 0:40:00,CALL. DOCTOR ESQUERDO / AVDA. NAZARET,72,3,RETIRO,Alcance,Despejado,Bicicleta,Conductor,De 21 a 24 años,Mujer,0,Desconocida,Negativo
1,2023S024812,08/07/2023, 0:40:00,PASEO. INFANTA ISABEL / CALLE ALFONSO XII,13,3,RETIRO,Colisión lateral,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S022214,07/06/2023, 0:38:00,CUSTA. SAN VICENTE / PASEO. REY,38,9,MONCLOA-ARAVACA,Alcance,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S023694,24/06/2023, 0:25:00,"PASEO. GENERAL MARTINEZ CAMPOS, 19",19,7,CHAMBERÍ,Alcance,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S028863,08/09/2023, 0:25:00,"CALL. CARLOS MAURRAS, 4",4,5,CHAMARTÍN,Caída,Nublado,Bicicleta EPAC (pedaleo asistido),Conductor,De 50 a 54 años,Mujer,1,Atención en urgencias sin posterior ingreso,Negativo
1,2023S011898,27/03/2023, 0:17:00,"CALL. CANARIAS, 47",47,2,ARGANZUELA,Otro,Despejado,Bicicleta,Conductor,Desconocido,Otro,0,Desconocida,Negativo
1,2023S028054,28/08/2023, 0:14:00,CALL. ATOCHA / CALL. SANTA INES,104,1,CENTRO,Alcance,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,3,Ingreso superior a 24 horas,Negativo
1,2023S028054,28/08/2023, 0:14:00,CALL. ATOCHA / CALL. SANTA INES,104,1,CENTRO,Alcance,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,14,Sin asistencia sanitaria,Negativo
1,2023S027380,14/08/2023, 0:12:00,AVDA. ALBUFERA / CALL. SAN CLAUDIO,100,13,PUENTE DE VALLECAS,Colisión lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S009767,17/03/2023, 0:10:00,"CALL. CARLOS Y GUILLERMO FERNANDEZ SHAW, 2",2,3,RETIRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,14,Sin asistencia sanitaria,Negativo
1,2023S023041,16/06/2023, 0:10:00,"CALL. LAGASCA, 81",81,4,SALAMANCA,Caída,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,1,Atención en urgencias sin posterior ingreso,Negativo
1,2023S030370,26/09/2023, 0:08:00,"PASEO. CASTELLANA, 259A",,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,2,Ingreso inferior o igual a 24 horas,Negativo
1,2023S017564,28/04/2023, 0:05:00,CALL. LOPEZ DE HOYOS / CALL. SANTA HORTENSIA,168,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,Negativo
